Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,SalePrice_log
1544,909451150,160,24.0,1950,6,6,1980,1980,0.0,3,4,4,3,0,1,81.0,5,612.0,23.0,716.0,3,716,840,0,1556,1.0,0.0,2,1,3,1,3,6,8,1,3,1980.0,3,2.0,452.0,3,3,2,161,0,0,0,0,0,0,0,7,2008,151000,11.92504173829169
1545,910200080,30,50.0,7000,6,8,1926,1998,0.0,3,4,3,3,0,2,299.0,5,40.0,555.0,894.0,3,919,0,0,919,1.0,0.0,1,0,2,1,3,5,8,0,0,1926.0,1,1.0,195.0,3,3,1,0,0,116,0,0,0,0,0,7,2008,126000,11.744045122410057
1546,910201130,50,60.0,6000,6,8,1940,2006,0.0,3,3,2,3,0,0,0.0,0,0.0,720.0,720.0,4,760,330,0,1090,0.0,0.0,1,0,3,1,3,5,8,0,0,1940.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,7,2008,120000,11.695255355062795
1547,910202050,30,40.0,3636,4,4,1922,1950,0.0,3,3,3,2,0,0,0.0,0,0.0,796.0,796.0,2,796,0,0,796,0.0,0.0,1,0,2,1,3,5,8,0,0,1979.0,0,0.0,0.0,0,0,0,0,0,100,0,0,0,0,0,1,2008,55000,10.915106645867503
1548,910202100,30,68.0,5890,6,8,1930,2007,0.0,4,4,3,3,2,4,538.0,0,0.0,278.0,816.0,5,816,0,0,816,0.0,0.0,1,0,2,1,3,5,8,0,0,2002.0,1,1.0,432.0,3,3,2,0,0,96,0,0,0,0,0,6,2008,120500,11.699413330633599
1549,910203020,30,71.0,6900,5,6,1940,1955,0.0,3,3,3,3,0,4,403.0,2,125.0,212.0,740.0,5,778,0,0,778,0.0,0.0,1,0,2,1,3,4,8,1,4,1966.0,3,1.0,924.0,5,5,2,0,25,0,0,0,0,0,0,2,2008,120500,11.699413330633599
1550,910203090,50,58.0,8155,5,7,1930,1950,0.0,3,3,4,3,0,0,0.0,0,0.0,780.0,780.0,4,780,420,0,1200,0.0,0.0,1,0,4,1,3,7,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,96,0,0,0,0,0,7,2008,119000,11.686887175419702
1551,910205010,80,75.0,6000,5,5,1967,1967,0.0,2,3,4,3,1,2,257.0,0,0.0,367.0,624.0,5,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,5,1,1,1967.0,1,1.0,288.0,3,3,2,0,180,0,0,100,0,0,0,7,2008,126000,11.744045122410057
1552,910206110,30,60.0,7392,5,7,1930,1995,0.0,3,3,3,3,0,0,0.0,0,0.0,520.0,520.0,3,912,0,0,912,0.0,0.0,1,0,2,1,3,5,8,0,0,1934.0,2,1.0,360.0,3,3,2,0,90,0,0,0,0,0,0,5,2008,99500,11.507922973347437
1553,910226040,50,75.0,9000,5,5,1958,1958,162.0,3,3,3,3,0,4,330.0,0,0.0,821.0,1151.0,4,1151,804,0,1955,0.0,0.0,2,0,4,1,3,7,8,0,0,1958.0,3,1.0,356.0,3,3,2,0,0,0,0,0,0,0,0,1,2008,165500,12.016732516077072
1554,910251050,20,80.0,14584,1,5,1952,1952,0.0,2,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1,733,0,0,733,0.0,0.0,1,0,2,1,2,4,1,0,0,1952.0,1,2.0,487.0,2,1,0,0,0,0,0,0,0,0,0,2,2008,13100,9.48044384215367
1555,911102090,70,60.0,5280,4,7,1895,1950,0.0,3,3,1,2,0,0,0.0,0,0.0,173.0,173.0,5,825,536,0,1361,0.0,0.0,1,0,2,1,3,6,8,0,0,1895.0,1,1.0,185.0,2,3,2,0,123,0,0,0,0,0,0,7,2008,89000,11.39640288460621
1556,911102170,70,50.0,8500,4,4,1920,1950,0.0,3,2,3,3,0,0,0.0,0,0.0,649.0,649.0,3,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,8,0,0,1920.0,1,1.0,250.0,3,2,0,0,54,172,0,0,0,0,0,7,2008,40000,10.596659732783579
1557,911102180,50,52.0,5150,4,7,1910,2000,0.0,3,3,1,3,0,0,0.0,0,0.0,356.0,356.0,3,671,378,0,1049,0.0,0.0,1,0,2,1,3,5,8,0,0,1910.0,1,1.0,195.0,1,2,0,0,0,0,0,0,0,0,0,5,2008,80900,11.300981463909618
1558,911226010,30,120.0,18000,3,4,1935,1950,0.0,2,3,3,3,0,0,0.0,0,0.0,894.0,894.0,3,894,0,0,894,0.0,0.0,1,0,2,1,3,6,8,0,0,1994.0,2,3.0,1248.0,3,3,2,0,20,0,0,0,0,0,560,8,2008,81000,11.302216779257382
1559,911226030,70,60.0,9000,4,6,1920,1950,0.0,3,3,2,2,1,0,0.0,0,0.0,592.0,592.0,5,432,432,0,864,0.0,0.0,1,1,3,1,2,5,6,0,0,1920.0,1,1.0,216.0,2,2,0,0,30,160,0,0,0,0,0,6,2008,65000,11.082157933374816
1560,911370410,120,64.0,5587,8,5,2008,2008,186.0,5,3,5,3,3,5,1480.0,0,0.0,120.0,1600.0,5,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,8,1,4,2008.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,11,2008,392500,12.880294363972055
1561,911370490,120,44.0,3843,8,5,2007,2008,186.0,5,3,5,3,3,5,1476.0,0,0.0,120.0,1596.0,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,4,2007.0,3,2.0,525.0,3,3,2,162,53,0,153,0,0,0,0,8,2008,294464,12.592915429510244
1562,911370520,120,44.0,3811,7,5,2004,2005,174.0,4,3,5,3,3,5,1474.0,0,0.0,120.0,1594.0,5,1646,0,0,1646,1.0,1.0,2,0,2,1,5,5,8,1,4,2004.0,3,2.0,482.0,3,3,2,128,53,0,0,155,0,0,0,7,2008,250000,12.429220196836383
1563,911370540,120,44.0,3842,8,5,2004,2005,174.0,4,3,5,3,3,5,1373.0,0,0.0,221.0,1594.0,5,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,8,1,4,2004.0,3,2.0,482.0,3,3,2,128,53,0,0,155,0,0,0,1,2008,275000,12.524530013005734
1564,914453045,20,68.0,23730,7,5,1996,1997,668.0,4,3,5,3,1,5,700.0,0,0.0,1140.0,1840.0,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,1996.0,3,3.0,786.0,3,3,2,0,46,192,0,0,0,0,0,9,2008,300000,12.611541086966115
1565,914465060,20,68.0,13265,8,5,2002,2002,148.0,4,3,4,3,0,5,1218.0,0,0.0,350.0,1568.0,5,1689,0,0,1689,1.0,0.0,2,0,3,1,4,7,8,2,4,2002.0,2,3.0,857.0,3,3,2,150,59,0,0,0,0,0,0,7,2008,271000,12.509877789891931
1566,914467050,60,68.0,11050,7,5,1996,1997,0.0,3,3,4,3,1,0,0.0,0,0.0,910.0,910.0,5,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,8,1,3,1996.0,1,3.0,816.0,3,3,2,318,32,0,0,0,0,0,0,9,2008,213000,12.269052139516223
1567,914475020,80,76.0,9880,6,6,1977,1977,0.0,3,3,3,3,2,4,522.0,0,0.0,574.0,1096.0,3,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,8,1,1,1977.0,3,1.0,358.0,3,3,2,203,0,0,0,0,576,4,0,7,2008,171000,12.049424683420915
1568,914476010,20,75.0,10125,6,6,1977,1977,0.0,3,3,3,3,0,4,641.0,1,279.0,276.0,1196.0,3,1279,0,0,1279,0.0,1.0,2,0,3,1,3,6,8,2,2,1980.0,1,2.0,473.0,3,3,2,238,83,0,0,0,0,0,0,2,2008,171500,12.052344376474922
1569,914476080,90,76.0,10260,5,4,1976,1976,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,8,0,0,1976.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,11,2008,100000,11.51293546492023
1570,914476450,20,74.0,9990,4,5,1991,1991,0.0,3,3,4,3,0,4,1383.0,0,0.0,297.0,1680.0,4,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,8,1,3,1991.0,1,2.0,432.0,3,3,2,428,120,0,0,0,0,0,0,7,2008,228500,12.339295865674435
1571,916125425,190,68.0,164660,5,6,1965,1965,0.0,3,3,3,3,3,4,1249.0,3,147.0,103.0,1499.0,5,1619,167,0,1786,2.0,0.0,2,0,3,1,3,7,8,2,4,1965.0,3,2.0,529.0,3,3,2,670,0,0,0,0,0,0,700,8,2008,228950,12.34126328584159
1572,916226030,120,42.0,4084,7,6,1986,1986,340.0,4,3,4,3,2,5,893.0,0,0.0,384.0,1277.0,4,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,8,1,3,1986.0,3,2.0,512.0,3,3,2,240,0,0,0,0,0,0,0,7,2008,241500,12.394628892852941
1573,916325080,20,68.0,15498,8,6,1976,1976,0.0,4,3,4,3,2,4,1165.0,1,400.0,0.0,1565.0,3,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,8,1,4,1976.0,3,2.0,665.0,3,3,2,0,72,174,0,0,0,0,0,5,2008,287000,12.567240979056246
1574,916380060,20,74.0,11563,8,5,2006,2007,258.0,4,3,5,3,3,5,1036.0,0,0.0,482.0,1518.0,5,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,8,0,0,2007.0,3,3.0,788.0,3,3,2,0,26,0,0,0,0,0,0,4,2008,294000,12.591338447675579
1575,916382120,20,71.0,9520,8,5,2007,2008,338.0,4,3,4,3,3,5,1513.0,0,0.0,125.0,1638.0,5,1646,0,0,1646,1.0,0.0,2,0,3,1,4,7,8,1,4,2008.0,2,3.0,800.0,3,3,2,192,44,0,0,0,0,0,0,4,2008,293077,12.588194064175278
1576,916384100,60,107.0,12852,8,5,2007,2007,0.0,4,3,4,3,2,5,770.0,0,0.0,150.0,920.0,5,920,860,0,1780,1.0,0.0,2,1,3,1,4,6,8,1,4,2007.0,3,2.0,612.0,3,3,2,0,192,0,0,0,0,0,0,1,2008,264966,12.48736056891218
1577,916386040,80,73.0,9802,5,5,2006,2007,0.0,3,3,4,3,0,0,0.0,0,0.0,352.0,352.0,4,712,730,0,1442,0.0,0.0,2,1,3,1,3,6,8,0,0,2007.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,4,2008,172500,12.058158312538197
1578,916386080,80,73.0,9735,5,5,2006,2007,0.0,3,3,4,3,0,0,0.0,0,0.0,384.0,384.0,4,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,8,0,0,2007.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,5,2008,167500,12.02874460037869
1579,916386180,60,81.0,12018,7,5,2008,2008,60.0,4,3,4,3,2,0,0.0,0,0.0,796.0,796.0,5,796,816,0,1612,0.0,0.0,2,1,3,1,4,6,8,0,0,2008.0,3,3.0,666.0,3,3,2,0,64,0,0,0,0,0,0,10,2008,218689,12.295410480882369
1580,916402015,20,75.0,12890,6,5,1989,1989,128.0,3,3,4,3,0,0,0.0,0,0.0,1495.0,1495.0,5,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,8,1,3,1989.0,1,2.0,438.0,3,3,2,252,0,192,0,0,0,0,0,7,2008,150000,11.918397239722838
1581,916402115,20,47.0,12416,6,5,1986,1986,132.0,3,3,4,2,0,4,1398.0,1,208.0,0.0,1606.0,3,1651,0,0,1651,1.0,0.0,2,0,3,1,3,7,6,1,3,1986.0,3,2.0,616.0,3,3,2,192,0,0,0,0,0,0,0,11,2008,184000,12.122696471358964
1582,916402215,20,93.0,18265,6,5,1986,1986,228.0,4,4,4,4,2,5,920.0,2,60.0,276.0,1256.0,5,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,8,1,2,1986.0,1,2.0,578.0,3,3,2,282,0,0,0,0,0,0,0,3,2008,180000,12.100717685412471
1583,916403230,80,85.0,10200,6,5,1988,1989,219.0,4,3,4,3,2,5,783.0,0,0.0,678.0,1461.0,5,1509,0,0,1509,1.0,0.0,2,0,3,1,4,5,8,1,2,1988.0,2,2.0,600.0,3,3,2,224,0,0,0,0,0,0,0,8,2008,175000,12.07254696717504
1584,916455120,20,82.0,11202,8,5,2003,2003,206.0,4,3,5,3,2,5,1029.0,0,0.0,403.0,1432.0,5,1440,0,0,1440,1.0,0.0,2,0,3,1,4,7,8,1,3,2003.0,3,2.0,467.0,3,3,2,185,95,0,0,0,0,0,0,6,2008,232500,12.356649805075568
1585,916460060,20,68.0,7915,6,5,1999,2000,0.0,4,3,5,3,1,5,1223.0,0,0.0,443.0,1666.0,5,1675,0,0,1675,1.0,0.0,2,0,3,1,4,6,8,0,0,1999.0,2,2.0,435.0,3,3,2,165,52,0,0,0,0,0,0,12,2008,195000,12.180759965737863
1586,916477020,60,85.0,12244,8,5,2003,2003,226.0,4,3,4,3,3,5,871.0,0,0.0,611.0,1482.0,5,1482,780,0,2262,1.0,0.0,2,1,4,1,4,10,8,2,4,2003.0,3,3.0,749.0,3,3,2,168,0,0,0,0,0,0,0,8,2008,305000,12.628070334272698
1587,921126030,20,79.0,11449,8,5,2007,2007,0.0,4,3,4,3,2,5,1011.0,0,0.0,873.0,1884.0,5,1728,0,0,1728,1.0,0.0,2,0,3,1,4,7,8,1,4,2007.0,3,2.0,520.0,3,3,2,0,276,0,0,0,0,0,0,1,2008,298751,12.607369076766119
1588,921201060,20,85.0,11447,8,5,2005,2006,674.0,4,3,5,3,2,5,1571.0,0,0.0,393.0,1964.0,5,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,8,1,4,2005.0,3,3.0,892.0,3,3,2,0,265,0,0,0,0,0,0,6,2008,370000,12.821260987319457
1589,923202005,90,97.0,8940,7,5,1997,1998,200.0,3,4,4,4,3,5,1309.0,0,0.0,35.0,1344.0,5,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,8,0,0,1997.0,3,4.0,784.0,3,3,2,0,0,0,0,0,0,0,0,11,2008,209200,12.251050791276203
1590,923202015,90,78.0,7060,7,5,1997,1998,200.0,3,4,4,4,3,5,1309.0,0,0.0,35.0,1344.0,5,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,8,0,0,1997.0,3,4.0,784.0,3,3,2,0,0,0,0,0,0,0,0,11,2008,206300,12.237091546357338
1591,923202137,20,77.0,9278,5,5,2007,2008,0.0,3,3,4,3,0,0,0.0,0,0.0,1092.0,1092.0,5,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,52,0,0,0,0,0,0,2,2008,146000,11.891368749982085
1592,923203140,120,32.0,4500,6,5,1997,1997,197.0,3,3,5,3,0,5,864.0,0,0.0,325.0,1189.0,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0,1997.0,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,0,4,2008,160500,11.986055452062393
1593,923204040,85,150.0,14137,4,5,1964,1964,98.0,3,3,4,3,2,4,865.0,1,247.0,88.0,1200.0,4,1200,0,0,1200,1.0,0.0,1,0,3,1,3,6,8,0,0,1964.0,3,3.0,850.0,3,3,2,0,119,0,0,171,0,0,0,11,2008,173000,12.06105265381003
1594,923225080,120,68.0,4224,5,6,1975,1975,0.0,3,3,4,3,0,5,769.0,0,0.0,271.0,1040.0,4,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,8,0,0,1975.0,1,2.0,499.0,3,3,2,0,100,0,0,0,0,0,0,6,2008,124000,11.728044909070785
1595,923225150,160,68.0,2665,5,6,1976,1976,0.0,3,3,4,3,1,0,0.0,0,0.0,264.0,264.0,3,616,688,0,1304,0.0,0.0,1,1,3,1,3,4,8,1,4,1976.0,3,1.0,336.0,3,3,2,141,24,0,0,0,0,0,0,6,2008,115000,11.652696102959753
1596,923225200,160,41.0,2665,5,7,1976,1976,0.0,3,3,4,3,0,4,318.0,0,0.0,232.0,550.0,3,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,8,1,3,1976.0,1,1.0,336.0,3,3,2,92,26,0,0,0,0,0,0,5,2008,129500,11.771443882099637
1597,923225310,180,21.0,1974,4,7,1973,2006,0.0,3,4,4,3,2,5,501.0,0,0.0,25.0,526.0,4,526,462,0,988,1.0,0.0,1,0,2,1,3,5,8,0,0,1973.0,2,1.0,297.0,3,3,2,120,101,0,0,0,0,0,0,6,2008,105000,11.561725152903833
1598,923225370,180,21.0,1596,4,6,1973,1973,0.0,3,3,4,3,3,5,437.0,0,0.0,25.0,462.0,3,526,462,0,988,1.0,0.0,1,0,1,1,3,4,8,1,1,1973.0,2,1.0,297.0,3,3,2,0,101,0,120,0,0,0,0,7,2008,94900,11.460589521950299
1599,923227030,20,68.0,17979,5,6,1968,1968,0.0,3,4,3,3,0,4,785.0,0,0.0,328.0,1113.0,5,1160,0,0,1160,1.0,0.0,1,0,3,1,4,6,8,0,0,1968.0,1,1.0,257.0,3,3,2,81,0,0,0,0,0,0,500,2,2008,152500,11.934926432385152
1600,923228080,160,21.0,1477,6,9,1970,2007,0.0,3,4,3,3,0,5,358.0,0,0.0,188.0,546.0,5,546,546,0,1092,0.0,0.0,2,1,3,1,3,6,8,0,0,1979.0,0,0.0,0.0,0,0,2,187,0,0,0,0,0,0,0,3,2008,98000,11.49273296168228
1601,923228420,180,21.0,1890,4,7,1972,1972,0.0,3,4,4,3,2,4,495.0,0,0.0,135.0,630.0,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,8,0,0,1979.0,0,0.0,0.0,0,0,2,88,0,0,0,0,0,0,0,6,2008,81000,11.302216779257382
1602,923250210,20,100.0,21750,5,5,1954,1954,0.0,3,3,3,3,0,0,0.0,0,0.0,988.0,988.0,5,988,0,0,988,0.0,0.0,1,0,2,1,3,4,8,0,0,1954.0,2,2.0,520.0,3,3,0,0,0,0,0,0,0,0,0,2,2008,113000,11.635151947212842
1603,923252100,20,59.0,6490,5,7,1983,1983,0.0,3,4,3,3,0,5,534.0,0,0.0,282.0,816.0,5,816,0,0,816,0.0,1.0,1,0,2,1,3,4,8,0,0,1983.0,1,1.0,264.0,3,3,2,315,0,0,0,0,0,0,0,4,2008,128500,11.763691965388299
1604,923275090,20,37.0,6951,5,5,1984,1985,0.0,3,3,3,3,0,4,658.0,0,0.0,218.0,876.0,3,923,0,0,923,1.0,0.0,1,0,3,1,3,5,8,0,0,1984.0,1,1.0,264.0,3,3,2,362,0,0,0,0,0,0,0,10,2008,119500,11.691080018519527
1605,923277030,20,60.0,6600,5,9,1982,2008,0.0,4,4,3,3,0,4,641.0,0,0.0,175.0,816.0,5,816,0,0,816,0.0,1.0,1,0,3,1,4,5,8,1,5,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,10,2008,130500,11.779136168550774
1606,923277040,20,60.0,6600,5,8,1982,2003,0.0,3,4,3,4,0,5,816.0,0,0.0,0.0,816.0,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,0,0,1985.0,3,2.0,816.0,3,3,2,0,0,0,0,0,0,0,0,6,2008,138000,11.835016210489899
1607,923277080,20,60.0,6600,5,6,1982,2005,0.0,3,3,3,3,0,5,638.0,0,0.0,207.0,845.0,4,845,0,0,845,0.0,0.0,1,0,3,1,4,6,8,0,0,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,7,2008,134500,11.80932691294063
1608,923400040,50,75.0,12508,6,7,1940,1985,0.0,3,3,4,3,1,4,660.0,0,0.0,323.0,983.0,5,983,767,0,1750,1.0,0.0,2,0,4,1,3,7,5,0,0,1989.0,1,1.0,423.0,3,3,2,245,0,156,0,0,0,0,1300,7,2008,160000,11.982935344196433
1609,923426010,20,74.0,12395,5,6,1984,1984,0.0,3,3,3,3,0,4,647.0,0,0.0,217.0,864.0,3,889,0,0,889,0.0,0.0,1,0,3,1,3,6,8,0,0,1984.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,4,2008,137500,11.83138646878959
1610,924100020,60,68.0,11075,5,4,1969,1969,232.0,3,3,3,3,2,4,562.0,1,193.0,29.0,784.0,5,1168,800,0,1968,0.0,1.0,2,1,4,1,3,7,6,1,1,1969.0,2,2.0,530.0,3,3,2,305,189,0,0,0,0,0,400,9,2008,172000,12.055255569732177
1611,1007100110,70,68.0,56600,5,1,1900,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,686.0,686.0,5,1150,686,0,1836,0.0,0.0,2,0,4,1,3,7,4,0,0,1900.0,1,1.0,288.0,3,2,0,0,0,0,0,0,0,0,0,1,2008,103000,11.542493975902508
1612,526352080,20,85.0,10667,6,6,1971,1971,302.0,3,3,3,3,0,3,838.0,0,0.0,749.0,1587.0,3,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,8,1,4,1971.0,1,2.0,525.0,3,3,2,0,44,0,0,0,0,0,0,3,2007,167300,12.027549864243364
1613,526352090,20,85.0,10628,7,5,1970,1970,0.0,3,4,3,4,3,5,778.0,0,0.0,499.0,1277.0,3,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,8,1,1,1970.0,1,2.0,526.0,3,3,2,0,0,0,0,176,0,0,0,4,2007,167000,12.025755079404917
1614,526355170,20,95.0,13651,7,6,1973,1973,1115.0,3,4,4,3,3,4,1880.0,0,0.0,343.0,2223.0,5,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,8,2,4,1973.0,3,2.0,516.0,3,3,2,300,0,0,0,0,0,0,0,2,2007,244000,12.404927602627597
1615,526355190,20,95.0,15865,8,6,1970,1970,0.0,4,4,3,4,3,4,351.0,2,823.0,1043.0,2217.0,5,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,8,1,3,1970.0,1,2.0,621.0,3,3,2,81,207,0,0,224,0,0,0,10,2007,268000,12.498745990829315
1616,527105140,60,68.0,12394,7,5,2003,2003,0.0,4,3,4,3,3,0,0.0,0,0.0,847.0,847.0,5,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,8,1,4,2003.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,0,10,2007,225000,12.323860125621126
1617,527107040,60,68.0,10364,6,5,1995,1996,0.0,3,3,4,3,0,0,0.0,0,0.0,806.0,806.0,4,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,8,1,3,1995.0,3,2.0,373.0,3,3,2,0,40,0,0,0,0,0,0,5,2007,168000,12.031725210748633
1618,527110080,60,68.0,13869,6,6,1997,1997,0.0,3,3,4,3,2,5,182.0,0,0.0,612.0,794.0,4,794,676,0,1470,0.0,1.0,2,0,3,1,3,6,8,0,0,1997.0,3,2.0,388.0,3,3,2,0,75,0,0,0,0,0,0,7,2007,177000,12.083910661257521
1619,527110120,60,57.0,8773,6,5,1997,1997,0.0,3,3,4,3,2,0,0.0,0,0.0,916.0,916.0,4,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,8,1,3,1997.0,3,2.0,460.0,3,3,2,100,38,0,0,0,0,0,0,8,2007,169000,12.037659911047468
1620,527110130,80,56.0,8872,6,5,1997,1997,0.0,3,3,4,3,0,0,0.0,0,0.0,384.0,384.0,4,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,8,1,3,1997.0,3,2.0,390.0,3,3,2,0,0,0,0,0,0,0,0,3,2007,161500,11.992266613576142
1621,527126030,120,41.0,5330,8,5,2000,2000,0.0,4,3,4,3,2,5,1196.0,0,0.0,298.0,1494.0,5,1652,0,0,1652,1.0,0.0,2,0,2,1,5,6,8,0,0,2000.0,2,2.0,499.0,3,3,2,96,48,0,0,0,0,0,0,8,2007,251000,12.433212202169729
1622,527158090,80,68.0,10147,6,5,1994,1994,32.0,3,3,4,3,0,1,186.0,0,0.0,206.0,392.0,4,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,8,1,3,1994.0,3,2.0,398.0,3,3,2,256,64,0,0,0,0,0,0,3,2007,160000,11.982935344196433
1623,527161090,60,68.0,8637,6,5,1999,2000,0.0,3,3,4,3,0,4,871.0,0,0.0,52.0,923.0,4,947,767,0,1714,1.0,0.0,2,1,3,1,3,7,8,1,3,2000.0,3,2.0,451.0,3,3,2,256,48,0,0,0,0,0,0,4,2007,180000,12.100717685412471
1624,527162080,60,63.0,7875,7,5,1996,1996,0.0,4,3,4,3,0,2,414.0,0,0.0,277.0,691.0,4,691,862,0,1553,0.0,0.0,2,1,3,1,4,6,8,0,0,1996.0,3,2.0,420.0,3,3,2,0,44,0,0,0,0,0,0,8,2007,178750,12.0937490549462
1625,527162090,20,63.0,7875,7,5,1995,1996,38.0,3,3,4,4,0,0,0.0,0,0.0,1237.0,1237.0,4,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,8,1,3,1995.0,3,2.0,402.0,3,3,2,220,21,0,0,0,0,0,0,6,2007,176000,12.07824495582233
1626,527162140,60,60.0,7500,6,5,1999,2003,0.0,3,3,4,3,0,0,0.0,0,0.0,938.0,938.0,5,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,8,1,3,1999.0,3,2.0,482.0,3,3,2,188,30,0,0,0,0,0,0,8,2007,204000,12.225880174775122
1627,527163080,20,68.0,9556,7,5,1992,1993,52.0,3,3,4,3,0,0,0.0,0,0.0,1168.0,1168.0,4,1187,0,0,1187,0.0,0.0,2,0,3,1,4,6,8,0,0,1992.0,2,2.0,420.0,3,3,2,0,21,0,0,0,0,0,0,8,2007,160000,11.982935344196433
1628,527165020,80,68.0,10784,7,5,1991,1992,76.0,4,3,4,3,0,0,0.0,0,0.0,384.0,384.0,4,802,670,0,1472,0.0,0.0,2,1,3,1,4,7,8,1,3,1991.0,2,2.0,402.0,3,3,2,164,0,0,0,0,0,0,0,5,2007,160000,11.982935344196433
1629,527165100,80,68.0,9125,7,5,1992,1992,170.0,3,3,4,3,0,0,0.0,0,0.0,384.0,384.0,4,812,670,0,1482,0.0,0.0,2,1,3,1,4,7,8,1,3,1992.0,3,2.0,392.0,3,3,2,100,25,0,0,0,0,0,0,7,2007,163900,12.007017865994577
1630,527165170,60,68.0,7655,6,5,1993,1994,0.0,3,3,4,3,0,0,0.0,0,0.0,903.0,903.0,4,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,8,1,3,1993.0,2,2.0,392.0,3,3,2,290,84,0,0,0,0,0,0,7,2007,168000,12.031725210748633
1631,527175130,20,160.0,18160,6,6,1964,1964,138.0,3,3,3,3,2,3,550.0,0,0.0,752.0,1302.0,2,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,8,1,3,1964.0,1,2.0,480.0,3,3,1,0,108,246,0,0,0,0,0,3,2007,154204,11.946038165007204
1632,527182040,120,68.0,3696,8,5,1986,1986,0.0,4,3,4,3,0,0,0.0,0,0.0,1074.0,1074.0,5,1088,0,0,1088,0.0,0.0,1,1,2,1,4,5,8,0,0,1987.0,2,2.0,461.0,3,3,2,0,74,137,0,0,0,0,0,10,2007,170000,12.04355959836804
